cluster_id	percentage_spikes_missing
162	6.09053216258748
163	8.68135390241775e-06
164	0.087752802943164
165	0.000178249437154943
166	0.0121872294703729
167	10.4879338566827
168	50.0000000000005
169	19.0264687746932
170	0.00145971052216698
171	0.00965966857959799
172	5.76606148137846
173	0.00442329338217196
174	50.0000000000003
175	14.1242994918781
176	6.46752895683278e-05
177	0.0693783619036492
178	0.00163282349521232
179	13.8812197403054
180	50.0000000000003
181	2.03239033879914
182	0.00257232917587613
183	0.0032227571018506
184	0.00218457313512221
185	1.10224508823795
186	50.0000000000002
187	0.837984415430759
188	0.000465315645525877
189	0.000127089545942649
190	0.0457985482206769
191	0.362478534118915
192	0.00368474752533432
193	42.2188247277954
194	1.20656040714096e-07
195	50
196	6.15892079129277
197	50.0000000000002
198	9.56972184869844
199	3.5248600066379
200	6.39038322258756e-07
201	0.000523431887433645
202	0.00456061498191884
203	0.772034050461079
204	7.51957217105264
205	50.0000000000002
206	0.177451111794891
208	18.4490631132964
209	4.51653386669053
210	50.0000000000004
211	1.29125564472315
212	0.000891456724705364
213	0.00168544788650138
214	NaN
215	0.793744131209395
216	0.00124293177118373
217	1.98859558819819e-05
218	0.00649845672376914
219	50.0000000000003
220	0.0888511370261802
221	0.00019701916725845
222	0.0164363620062224
223	25.8190916058959
224	0.0088440498676623
225	1.45766982446618
226	1.83581116974807e-07
227	0
228	1.97160013476341
229	0.00099417294047166
230	5.21927234833098
231	50.0000000000004
232	0.469892701774066
233	0.463862289722194
234	0.01590215202395
235	0.00250382410919014
236	0.0143442125058346
237	0.0163177461265596
238	1.20528524443874
239	3.97714951697719
240	0.00254400702661695
241	8.63359638637362
242	0.00374237209405104
243	0.00166782856640957
244	1.53573820327324e-09
245	1.22185338480697
246	50.0000000000001
247	6.7342371914905
248	0.0760798075219893
249	18.8321435085265
250	13.6980980627719
251	48.8583469268468
252	7.20872683865366
253	42.3998570391967
254	0.651171493773062
255	50.0000000000003
256	3.38926023851602
257	3.80567119369867
258	0.0396989717246887
259	0.351098557294682
260	6.36421899661261
261	9.60283575436358
262	50.0000000000002
263	0.000275752703082777
264	16.8660895815292
265	0.128850506559564
266	3.24932085832493
267	3.19829135333524
268	0.0008745303255564
269	26.0818057326727
270	2.15150874560284
271	0.129851772937073
272	0.346886449540795
273	34.1989017016748
274	5.25910970741927
275	0.0257007865213765
276	5.43107385397867e-05
277	0.00521701417066645
278	33.6912536773096
279	6.73944820198331
280	17.8762154484655
281	3.18564754967486
282	0.524839445922831
283	50.0000000000002
284	12.5863726221905
285	0.000480863406815413
286	0.00636249752957729
287	0.116662138431389
288	0.00816191247708931
289	49.3706955033023
290	31.6605936692808
291	4.7558983737483
292	0.893850040456634
293	50.0000000000004
294	0.296878716324822
295	0.0108740721163292
296	2.64141732930767e-06
297	0.474377810739401
298	50.0000000000004
299	41.0175347569877
300	50
301	50.0000000000003
302	0.0219263882819454
303	0.100369084326801
304	0.0800652639033284
305	1.63542926978621e-06
306	1.56479977864166e-06
307	12.9498341459804
308	2.92583520812316
309	38.9282729383723
310	0.246876526269857
311	0.00180671034615276
312	50.0000000000001
313	0.0035983876577772
314	0.573183074728434
315	17.3921898521936
316	6.02034880418583
318	49.9999999999996
319	50.0000000000003
320	0.557201907160898
321	0.0475052382350127
322	0.0268258250249342
323	18.8324897018261
324	4.37697043531708
325	2.71489403601679
326	0.815235666109049
327	0.417830208716807
328	44.4696688830295
329	1.76651433371409
330	50.0000000000004
331	1.47636436409471e-07
332	4.32526612859085e-05
334	0.0312561993195515
335	0.303285100401607
336	6.41450204827865
337	50
338	11.2388542710656
339	0.349281046689909
340	1.62130485536017
341	50.0000000000004
342	15.2410764990925
343	0.00559276317314561
344	27.50536573273
345	50.0000000000003
346	0.0800735860702284
347	44.4607100053067
348	1.67686129310561
349	0.00232518317683228
350	2.42482446056416
351	0.000263118462084933
352	0.0994988041734257
353	0.747283922277153
354	50.0000000000002
355	8.61326188637738
356	42.1529525263646
357	2.77324903731143
358	50
359	2.27108504276112
360	0.036071262787174
361	0.840233511784871
362	4.43613570655366e-05
363	0.410164091235388
364	33.2676859897262
365	0.0217773221264372
366	2.15245077761494e-05
367	0.0103914406503147
368	13.5624557019877
369	50.0000000000003
370	50
371	2.21464422002854
372	0.0395925138533815
373	0.189664472629814
374	3.9478102388613
375	50.0000000000003
376	0
377	13.4927106996428
378	50.0000000000005
379	50.0000000000003
380	50.0000000000004
381	50.0000000000002
382	0.637705816600831
383	0.00768495926711799
384	30.2815598920609
385	2.03134437049002e-06
386	29.682681306974
387	1.68623918877803
388	0.0089695332488704
389	42.8761432490267
390	50
391	50.0000000000004
392	0.0614255470576808
393	50.0000000000004
394	50.0000000000005
396	0.534491808042581
397	0.00423941164051644
398	6.43795572408123e-06
399	0.208771684119247
400	18.3075727460706
401	0.559264309673191
402	6.08789676019692
403	40.8677990917329
405	20.4232859312138
406	1.9488966663704
407	50.0000000000003
408	50.0000000000007
409	0.938906353300417
410	0.663967660841758
411	50.0000000000004
412	7.64174182155131e-05
413	50.0000000000006
414	50.0000000000002
415	0.234689053932946
416	50.0000000000002
417	4.07644065697106
418	35.3800997688434
419	2.54560569290518e-06
420	0.2635778858181
421	0.135019028448713
422	0.247904703331259
423	0.0622599619616748
424	0.00659266221662014
425	0.0463833714295814
426	50.0000000000003
427	0.0173738264248491
428	0.000455388405606882
429	0.0207893584124652
430	50
431	6.4884611982609
433	37.5114760640411
434	0.317168166086501
435	0.0130495915768747
436	0.573908706685777
437	15.9757164918747
438	1.12036950747783
439	4.12723997156075
440	50.0000000000004
441	50.0000000000004
442	3.70821339413829
443	1.85712592637444e-05
444	1.01923547379812e-07
445	0.00144288188851371
446	47.3239450534599
447	0.958730122491036
448	19.5847467666689
449	13.0504777416482
450	29.2543526212957
451	0.0102994590954419
452	23.5916704367612
453	1.18649349979602
454	0
455	7.57896282460098
456	19.6531404731825
457	1.5349743698323e-08
458	0.570453820811523
459	0.314477510141054
460	12.4841362585515
461	1.11273381025682
462	50.0000000000001
463	50.0000000000003
464	1.60447776616425
465	37.4649347874786
466	2.56622553062409
467	0.00395554303407319
468	7.43305050128356
469	18.0092763186051
470	50.0000000000003
471	38.5657569338685
472	0.023411719106059
473	0.0161764191507152
474	50.0000000000002
475	43.4359729445112
476	50.0000000000004
477	39.8888153087065
478	8.16673983217164e-05
479	27.6734853102191
480	50.0000000000002
481	0.293449682314351
482	24.1460551221904
483	5.83476777318571
484	1.81254251236457
485	50.0000000000004
486	0.00146917603290886
487	2.38352593218139e-07
488	0.00906344750620791
489	40.4930507971056
490	16.0300064323061
491	5.42155183951123
492	2.00190095602745
493	19.7441475837548
494	50.0000000000001
495	0.000863410662632624
496	2.87764977803139
497	45.0083647714722
498	0.266312226758403
499	50.0000000000001
500	2.56925369293622
501	0.0025726422838046
502	11.1267021075198
503	6.58349223137122e-05
504	0.0346378701096217
505	50.0000000000003
506	0.00662962594999428
507	0.509279458819112
508	45.8175763833492
509	1.32285469334331
510	43.8200275803269
511	14.5428369514
512	0.0084196460886754
513	19.4549902297718
514	0.0300882095996435
515	0.000696194751759194
516	0.00388621555920121
517	0.44229293320952
518	31.1729747327235
519	0.177681674428121
520	50.0000000000002
521	5.1843624915282e-05
522	17.6940743326884
523	2.05622441425602
525	2.72738390186495
526	0.491508567032151
527	36.6605528488552
529	0
530	4.66641827120556
531	50.0000000000002
532	0.0505646162972329
533	2.48106926977889
534	0.00745168342900504
535	6.51831163127765
536	49.7889684254697
537	12.0378179360025
538	3.50955949348346
539	2.58719218284627
540	50.0000000000001
541	14.4309606765498
542	50.0000000000003
543	0.00240782885350121
544	0.0326670407992724
545	18.5311599145435
546	11.155828542873
547	3.06884382708508
548	4.7777169187647
549	25.5580016692064
550	0.775477177174388
551	0.00054843678507499
552	50.0000000000004
553	50.0000000000004
554	2.62552348559059
555	50
556	10.8471283979266
557	0.0739151447878839
558	0.0132570752657934
559	50.0000000000003
560	50.0000000000001
561	27.7068157646058
562	50.0000000000004
563	1.06338875435357
564	50.0000000000001
565	22.6117193702004
566	0.0797573898155157
567	7.20466074441304
568	50.0000000000004
569	0.0720579004278687
571	0.0921210747163892
572	8.29116640047061
573	5.22664867406867
574	0.0163098035503739
575	2.41869653757594
576	0.00133400429984665
577	50.0000000000003
578	0.0343440906790171
579	0.00246304455969737
580	0.000719564898243874
581	0.00265948244561054
582	0.662203888723745
583	0.00851077168462222
584	0.019912464330829
585	1.51252078725411
586	50.0000000000003
587	50.0000000000003
588	0.000490904385808122
589	0.333087229781404
590	0.2625185858389
591	50.0000000000003
592	29.402893908084
593	3.53646218158837
594	9.68964199413866
595	0.819796206204693
596	0.716255420705503
597	0.387093434415242
598	0.000193128354886163
599	50.0000000000004
600	0.00848171998643066
601	50
602	29.4896911225399
603	48.2439889998647
604	50.0000000000003
605	0.983145543827679
606	10.7147274592937
607	18.1842777926672
608	0.00170492482306495
609	50.0000000000003
610	50.0000000000004
611	6.57552467151131
612	10.0113909731127
613	50.0000000000004
614	0.464972613204817
615	4.04829323507627
616	1.08262688071346
617	0.634261607909437
618	0.0725031474416493
619	50
620	50
621	1.04974563411467
622	0.150546349593017
623	2.25531815445379e-09
624	48.2167606669673
625	31.2633378598748
626	49.9999999971541
627	26.2925409053807
628	0.0171854918976089
629	50.0000000000003
630	1.14282596891619
631	50.0000000000004
632	7.49564732194333
633	15.078141056232
634	6.87657869178025
635	0.0519087144534858
636	0.323448771889212
637	50
638	0.0975050619387741
639	49.117011293793
640	38.8048309845672
641	1.01404165742967
642	1.16703469567735
643	13.0772919451005
644	0.22216440428241
645	7.80746767237162e-07
646	0.609436814581688
647	3.063357771121
648	6.92450303257237
649	2.75670027519607
650	2.28192724838062
651	0.000780709190262296
652	6.26757991719218
653	0.0100577535504409
654	0.00011934236893163
655	50.0000000000003
656	9.74391525915441
657	50.0000000000007
658	50.0000000000006
659	34.4056342384099
660	29.4433803752929
661	50.0000000000002
662	1.03603295475719
663	40.931450854085
664	7.05769692555874
665	0.00483625323177694
666	0.0694372621918737
667	0.0469761533055446
668	0.07667117477832
669	0.258267021702907
670	0.187346102689223
671	20.5311048316115
672	0.201394342840278
673	0.740441255529567
674	50.0000000000004
675	0.326981768066514
677	44.0266378763537
678	0.0004247630363996
679	3.17716892113511
680	0.725690166434023
681	0.000889986520846708
682	3.78362279735367
683	44.1973339558618
684	0.012884537651503
685	3.12943004843191e-09
686	3.52373632152672
687	1.13454931192267
688	50
689	0.00684144268651155
690	43.1548991547951
691	2.57571741713036e-12
692	0.0191125558332561
693	0.394905779949284
695	50.0000000000003
696	23.2612294000024
697	0.0358646643973559
698	0.0866661213208553
700	4.87451928089777
701	13.7130859272718
702	9.39312000403092e-06
703	7.89396172521215
704	30.5794117392263
705	0.00120291856849919
706	50.0000000000002
707	6.57682681495131
708	9.98619741667053
709	31.8639397788836
710	50
711	22.2860589904608
712	0.687220652421194
713	0.172922552912902
714	49.3309663431499
715	1.80245753915089
716	28.6091930223534
717	1.43055975954098e-06
718	1.51965438639788
719	3.38904650121208e-05
720	0.0011360384648551
721	0.592440608738243
722	24.9906680575362
723	4.00061265098257
724	50.0000000000003
725	50.0000000000004
726	4.00033189765877
727	15.9134731046846
728	50.0000000000005
729	9.75119674546723
730	50.0000000000001
731	1.18977138363618e-05
732	0.170553838323539
733	1.99240340325009
734	0.0381480460942663
735	50
736	0.16954505074398
737	50.0000000000002
738	0.761367090431864
739	44.6117279261607
740	1.94532819515383
741	0.00163150278448265
742	13.7910498775127
743	0.0026453351153477
744	11.6291650195332
745	50.0000000000001
746	3.30628904762905
747	1.07948213701471
748	50.0000000000003
749	50.0000000000002
750	0.131677925452711
751	50.0000000000004
752	1.6198153929281e-11
753	0.68199883894845
754	7.73666999504312
755	0.351316379465749
756	50.0000000000001
757	0.0707909629431458
758	17.5193039866903
759	0.018978799218472
760	50.0000000000003
761	1.99428205989607
762	0.00269874300797834
763	5.5946838283038
764	0.0332975035495786
765	20.177720626901
766	3.00853024044739
767	24.0533277332081
768	8.56327472868865
769	23.4943625868724
770	0.000803180871433717
771	1.2496104914383
772	0.200831655323463
773	1.48854789020286
774	19.2320269026443
775	2.12636543817091e-05
776	0.546911613776968
777	36.5037360824422
778	0.0483900078114941
779	50.0000000000003
780	0.00531593431344346
781	0.00635756890736694
782	NaN
783	1.11183047387333
784	27.8901870621604
785	48.6179941885992
786	47.7943481837588
787	0.109507587757929
788	50.0000000000003
789	3.64337274011246
790	2.34491243694046
791	0.0112266468192512
792	0.0173835426998004
793	0.220173828525672
794	47.7224988969731
795	0.628488706017927
796	41.823791460566
797	0.000994821362820808
798	0.0374360416113939
799	33.2459355179952
800	3.54853525274749
801	0.00158371368288446
802	0.757294589783253
803	0.651991655251449
804	50.0000000000002
805	31.4219628336755
806	0.269615601631246
807	3.05833136593492e-09
808	20.8534696086192
809	0.210843970329222
810	17.9648439348796
811	1.53528273086923
812	0.144267389872166
813	50.0000000000009
814	0.183232010321988
815	11.5006242866792
816	0.893010360255753
817	50.0000000000002
818	0.00080885888371629
819	0.746685828262716
820	4.32067527533775e-05
821	0.0523851194021319
822	8.47120174709464
823	1.75931147818342
824	0.000321429632066383
825	1.30666217734721e-05
826	0.0355576109717926
827	0.0182421069842897
828	50
829	1.4641694999915
830	3.21960919036357e-06
831	20.8904623979237
832	50.0000000000002
833	6.38241539218267
834	0.0412806155777434
835	0.134647654202613
836	4.68891398105337
837	0.547330209525743
838	0.000338963774104695
839	21.0306743684525
840	3.13283711800728
841	28.7990016694775
842	25.0648228611284
843	0.33754364260411
844	50.0000000000002
845	0.233780971567932
846	35.4857229694525
847	0.424963646161025
848	9.59633986719055e-06
849	1.05389246440879e-05
850	0.0540054508759824
851	0.00237863947026851
852	50.0000000000004
853	0.245679122637477
854	0.231350313309509
855	0.262825524502863
856	0.186952660763207
857	14.606251996531
858	50.0000000000002
859	0.494063950204504
860	0.081639645140974
861	3.06356831454692
862	12.6613134504695
863	23.9200441896561
864	0.0925540109264489
865	47.1481663367034
866	0.0108169885247977
867	2.48993542784071e-05
868	0.000615787232960407
869	37.9766150202972
870	0.119230683144622
871	7.74640405643112
872	50.0000000000003
873	0.0174792685471159
874	0.0106410787745537
875	50.0000000000003
876	5.39589037047712
877	0.00546308964500808
878	2.15002198045156e-05
879	0.0241309865536166
880	0.408214033526777
881	0.0541599430078699
882	3.17427460750443
883	0.283128690193513
884	8.64885308637804
885	46.7673383069074
886	0.000205789408513901
887	0.818410969084571
888	14.1512684248966
889	0.63897412336239
890	0.321386541544955
891	0.511421743698448
892	0.429699794870897
893	14.090116645861
894	0.0127728573884656
895	2.64646296335536
896	3.51178952786227
897	50.0000000000004
898	0.929196814703548
899	50.0000000000005
900	2.81091119895709
901	0.000320708929657521
902	0.0674857881571844
903	0.0149393389035302
904	0.00303257640462684
905	0.101626989811043
906	0.00674279685086709
907	24.5722729208705
908	24.2890953877892
909	0.0986938005330673
910	50.0000000000002
911	50.0000000000003
912	50.0000000000002
913	0.946214736247697
914	0.00170397444390069
915	0.0158916249142993
916	50.0000000000006
917	50.0000000000002
918	34.4402161575643
919	2.25271079612765
920	50.0000000000004
921	44.0365027285579
922	50.0000000000004
923	0.308268582917304
924	0.00408554656156079
925	50.0000000000005
926	2.62542696614528
927	0.567186273781861
928	50.0000000000004
929	33.1976181217042
930	0.0937353103330096
931	50.0000000000005
932	21.8260561168802
933	47.089056628774
934	50.0000000000002
935	33.0449883584217
936	50.0000000000003
937	28.8007559535896
938	7.52976317620369
939	0.00522184588793717
940	42.128778746009
941	0.60429191701753
942	50
943	4.01734834530336
944	0.111229973958427
945	50.0000000000004
946	0.0111197641715188
947	41.4082476133262
948	0.0531474924221564
949	10.4296961024445
950	4.47912322111297
951	7.79892545386576
952	8.95475715135524
953	2.44693115769579e-06
954	0.00303278898110548
955	0.0169804740437152
956	15.4830662394838
957	4.16013663666746
958	0.000923635100535947
959	50
